Id,roberta_neg,roberta_neu,roberta_pos,translated_comments
367,0.3558897,0.5980341,0.04607615,"So what is the relationship of drugs to entertainment, what is the luxury associated with the failure or raising the reality of it forged luxury, because real awareness is the basis of an ordinary life that is not forged."
368,0.5871697,0.39337453,0.019455787,Where is the provision of a thousand jobs on the horizon as if we see the opposite that will fall
369,0.39397404,0.5381744,0.06785159,"We perform an arithmetic process, we find one individual in every Moroccan family who works and nine members sitting in their homes. The rate here is that unemployment reached ninety percent in our country here."
370,0.8971064,0.095138066,0.0077555827,"Unemployment, poverty, expense, corruption, taxes, corporate and contracting crimes, the multiplication of murders and theft in society during the era of this feudal bourgeois government, whose officials withdrew their hand from caring for society, have been withdrawn to business and to invest in their personal projects, export their goods, vegetables, fruits, financing their farms, flyrs, fattening their cows and livestock from the money of the people.And let the people suffer and the youth die and die in the seas"
371,0.6826656,0.28714862,0.030185765,"The high rate of unemployment in Morocco and the required interventions is to reduce the retirement age to a year and not raise it to a year as you plan and the countries that raise the retirement age are countries that have more aging than the percentage of young people and we are in our country Morocco, the opposite, the percentage of young people are the most percent.And more than half without work"
372,0.52076995,0.43788943,0.041340627,"Now there is a manpower crisis and will go away in the future, everyone immigrated or will migrate France alone.Education, everyone knows the story last year, three secondary professors, a qualification from one institution."
373,0.9094263,0.086398385,0.0041754167,"The government of failure, with the distinction of the economic situation in Morocco, has deteriorated in the last five years, the high cost of living, affected the income of families, the high cost of hydrocarbons."
374,0.9122723,0.08239198,0.005335745,"This government failed on all levels, in everything, especially Al -Mazout, and to stipulate the high prices of everything, the bankruptcy of small and medium -exposing workers, means high prices."
375,0.7069799,0.28390005,0.009120038,Milli we hear a height to disrupt the mind because the real number is because there are those who are employees and cafes broken
376,0.19263312,0.7148229,0.09254402,"To alleviate unemployment, retirement age must be noded, employment age, and direct recruitment"
377,0.38207492,0.56974256,0.04818255,Alash Asidi asks to give priority in raising the water neighborhoods of my professionals on Zain what you did in the sea and his righteous revival is to prevent everyone who has proven that after two decades did not add anything to the sector and did not invest its profits to develop the sector to prevent from dealing with the raising of marine neighborhoods
378,0.7516809,0.23750855,0.010810514,"Before protecting fish wealth, the pockets of citizens from speculators and a subscriber of fishing licenses should be protected in the high seas who wreak havoc in the country and the people by distributing this common wealth to citizens at a price that is not accepted by logic and reason"
379,0.59113705,0.39203107,0.016831929,"The fishing sector is controlled by a serious mafia, like other lucrative sectors in the country, such as the sector of fuel, real estate, forests, minerals and sand, where the elderly symbols of monopoly, mafias and various lobbies in the absence of a state of truth, law and institutions, and the outbreak of rent, favoritism and customs"
